job_id,design_index,family_index,constraint,k,t,n_low,n,nfa_states,unrolled_states,seed,dataset,structural_cell_index,replicate_index,base_instance_id,multi_token_keyword_count,compiled_constraint_sha256,job_sha256,status,failure_kind,timeout_s,precompute_timeout_s,generation_timeout_s,timed_out,timeout_phase,progress_phase,worker_subprocess_runtime_s,grammar_build_runtime_s,compile_runtime_s,xgrammar_precompute_runtime_s,setup_runtime_s,grammar_rule_count,grammar_edge_count,grammar_bytes,compiled_grammar_memory_bytes,model_vocab_size,initial_mask_audit,model_load_runtime_s,method,tokenizer_config_load_runtime_s,generation_runtime_s,prompt_token_count,generated_total_len,generated_content_len,generated_token_ids,generated_content_token_ids,canonical_eos_token_id,terminal_token_ids,terminal_eos_token_id,terminal_eos_count,terminated_with_eos,hit_content_token_cap,keyword_occurrence_counts,generated_text,valid_generation,peak_gpu_allocated_bytes,worker_total_runtime_s
000_coauthor_kth_last_k1_t1,0,0,kth_last,1,1,2,65,3,254,1491181096,coauthor,0,0,coauthor:creative:d85ddd25fd5641a78bc996b77c55e82a,0,d30f7793308cbc1eb479b5981ba69b844943116bd3692bf74ccf6d25393c25bd,dbe174113ec5b656be980d7f90d88cad2bd10b32d18809831082c60b3b821222,success,,512.0,512.0,512.0,False,,model_loaded,20.132398594985716,0.5245145260123536,0.028662444034125656,0.5531769700464793,0.5531769700464793,132,317,5296,973561,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248044, 248046], ""unexpected_allowed"": []}",2.752152056025807,xgrammar,0.8394907870097086,3.2259105049888603,190,65,64,"[19205, 836, 62374, 10771, 321, 6745, 16432, 11, 781, 6273, 16323, 15535, 321, 62126, 364, 524, 20756, 836, 1765, 12177, 1345, 781, 1990, 995, 854, 310, 2965, 2235, 13, 85635, 267, 264, 1814, 4364, 539, 4574, 2730, 321, 24860, 12177, 11, 781, 14607, 440, 7578, 44367, 421, 23890, 2199, 579, 1534, 12096, 8526, 12806, 4156, 781, 995, 19839, 364, 303, 411, 18458, 13, 523, 248046]","[19205, 836, 62374, 10771, 321, 6745, 16432, 11, 781, 6273, 16323, 15535, 321, 62126, 364, 524, 20756, 836, 1765, 12177, 1345, 781, 1990, 995, 854, 310, 2965, 2235, 13, 85635, 267, 264, 1814, 4364, 539, 4574, 2730, 321, 24860, 12177, 11, 781, 14607, 440, 7578, 44367, 421, 23890, 2199, 579, 1534, 12096, 8526, 12806, 4156, 781, 995, 19839, 364, 303, 411, 18458, 13, 523]",248046,"[248046, 248044]",248046,1,True,True,[1],"Despite their youthful appearance and physical capabilities, they felt incredibly guilty and betrayed for not enjoying their own youth while they still had time to grow old. Amidst a world defined by perfect health and endless youth, they realized with growing despair that accepting life's final chapter meant losing everything they had fought for in this lifetime. class",True,3808100352,8.700157824961934
001_coauthor_kth_last_k3_t1,1,1,kth_last,3,1,2,65,5,370,1899553348,coauthor,1,0,coauthor:creative:1ff18e51f2a1466f97bb3dbfbaf98ba6,0,5da9ec7682fc15606876da5d417eb30c41f9d7aa26af5a9c17227aae4fef1ce9,c0cc946d5e63a755046d8212b01548cd010cd01ab52aed3b2ffadcd23039516b,success,,512.0,512.0,512.0,False,,model_loaded,20.491314676008187,0.5529777440242469,0.09416047600097954,0.6471382200252265,0.6471382200252265,252,679,11766,4440742,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248044, 248046], ""unexpected_allowed"": []}",2.640407378959935,xgrammar,0.8607114829937927,3.3861850169487298,148,65,64,"[20860, 369, 1384, 11, 24137, 13120, 11, 321, 353, 2688, 36224, 310, 5326, 1910, 23066, 310, 488, 1495, 1149, 22804, 19386, 11, 780, 4593, 52385, 440, 449, 16015, 5357, 314, 68059, 13, 328, 11772, 488, 6306, 449, 3813, 3286, 314, 1004, 4864, 30, 2532, 579, 21346, 5721, 567, 944, 3658, 17244, 12922, 1973, 279, 1144, 364, 5598, 27388, 1149, 13120, 30489, 20922, 694, 46712, 248046]","[20860, 369, 1384, 11, 24137, 13120, 11, 321, 353, 2688, 36224, 310, 5326, 1910, 23066, 310, 488, 1495, 1149, 22804, 19386, 11, 780, 4593, 52385, 440, 449, 16015, 5357, 314, 68059, 13, 328, 11772, 488, 6306, 449, 3813, 3286, 314, 1004, 4864, 30, 2532, 579, 21346, 5721, 567, 944, 3658, 17244, 12922, 1973, 279, 1144, 364, 5598, 27388, 1149, 13120, 30489, 20922, 694, 46712]",248046,"[248046, 248044]",248046,1,True,True,[1],"""This is him, Charlie Kim, and I'm thrilled to finally say hello to you again."" Barack replied, his heart swelling with an unexpected sense of familiarity. ""Have you considered an official review of our relationship? There's overwhelming evidence we work together harmoniously without the need for legal proceedings."" Kim laughed retired but sincere",True,3806449152,8.891190564958379
002_coauthor_kth_last_k4_t1,2,2,kth_last,4,1,2,65,6,425,1302744492,coauthor,2,0,coauthor:creative:23b998c76c784ff29f0ddedd78128722,0,9af380aadfb8b4e3574ae37915c050a529613efd554cdfd21180477266124902,6865d6d73d51a49478ab74a25a687e7ffaf02459b53dc7cc09e86b4c036e4719,success,,512.0,512.0,512.0,False,,model_loaded,20.29448381002294,0.528550966992043,0.11451041500549763,0.6430613819975406,0.6430613819975406,309,851,14845,6936235,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248044, 248046], ""unexpected_allowed"": []}",2.650107303983532,xgrammar,0.8376895319670439,3.2982816269504838,538,65,64,"[19205, 2763, 26382, 11, 279, 10647, 17066, 314, 3521, 6355, 5879, 310, 39976, 6739, 24146, 430, 16185, 17958, 28404, 310, 67091, 10655, 279, 10632, 9052, 63942, 781, 995, 38734, 22518, 1472, 836, 29310, 13, 561, 460, 314, 1724, 9013, 557, 14661, 18748, 430, 449, 28991, 6429, 11, 694, 424, 5964, 3371, 8466, 1083, 11712, 430, 5656, 68097, 310, 11394, 279, 40969, 479, 87181, 314, 248044]","[19205, 2763, 26382, 11, 279, 10647, 17066, 314, 3521, 6355, 5879, 310, 39976, 6739, 24146, 430, 16185, 17958, 28404, 310, 67091, 10655, 279, 10632, 9052, 63942, 781, 995, 38734, 22518, 1472, 836, 29310, 13, 561, 460, 314, 1724, 9013, 557, 14661, 18748, 430, 449, 28991, 6429, 11, 694, 424, 5964, 3371, 8466, 1083, 11712, 430, 5656, 68097, 310, 11394, 279, 40969, 479, 87181, 314]",248046,"[248046, 248044]",248044,1,True,True,[1],"Despite initial excitement, the sudden integration of global trade led to fierce economic wars as nations rapidly adapted to replenishing the massive asset shortages they had accumulated exclusively through their isolation. The return of open exchange was initially viewed as an unprecedented opportunity, but it quickly devolved into conflict as countries scrambled to recover the dragging trillions of",True,3850455040,8.793767346011009
003_coauthor_kth_last_k6_t1,3,3,kth_last,6,1,2,65,8,529,1308401230,coauthor,3,0,coauthor:creative:34f5ead6ffce44cfbdbd9cd0ef47f0c5,0,4e6e6476660f55db124cf40fe34e5ad8b68e6abb01e22a759405b9a6200e2ef8,6d2cb1a18927cf8f5b7af3f17123dbdd5b883eb6325c08b69c82484bd5be59e2,success,,512.0,512.0,512.0,False,,model_loaded,20.06493163097184,0.5308109800098464,0.15859771700343117,0.6894086970132776,0.6894086970132776,417,1177,20691,13165306,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248044, 248046], ""unexpected_allowed"": []}",2.424404400982894,xgrammar,0.8362568449811079,3.315172972972505,398,65,64,"[2053, 488, 9973, 310, 4191, 411, 2199, 47226, 6038, 440, 678, 2902, 11, 678, 6764, 5686, 45359, 506, 678, 22773, 7497, 13, 4465, 6351, 11, 22417, 16350, 1441, 1024, 3460, 11, 85111, 421, 1024, 24279, 369, 1381, 9896, 440, 6992, 11, 7169, 18698, 13, 30135, 11, 678, 35467, 33700, 836, 37629, 421, 488, 1683, 488, 6408, 321, 1436, 70828, 506, 279, 8464, 314, 1092, 248046]","[2053, 488, 9973, 310, 4191, 411, 2199, 47226, 6038, 440, 678, 2902, 11, 678, 6764, 5686, 45359, 506, 678, 22773, 7497, 13, 4465, 6351, 11, 22417, 16350, 1441, 1024, 3460, 11, 85111, 421, 1024, 24279, 369, 1381, 9896, 440, 6992, 11, 7169, 18698, 13, 30135, 11, 678, 35467, 33700, 836, 37629, 421, 488, 1683, 488, 6408, 321, 1436, 70828, 506, 279, 8464, 314, 1092]",248046,"[248046, 248044]",248046,1,True,True,[1],"As you decide to share this life-changing secret with your family, your father looks stunned at your transformed voice. Your mother, tears streaming down her face, whispers that her workshop is now filled with moving, talking flowers. Together, your siblings whisper their doubts that you think you heard and see recoil at the reality of what",True,3834827264,8.58749996201368
004_coauthor_kth_last_k7_t1,4,4,kth_last,7,1,2,65,9,578,1573029600,coauthor,4,0,coauthor:creative:c793fab594334531a25d19557c0f5ee0,0,3c08b203a30371a53478644eda63019c7a6f4ee03a7052b45c5f8ffa9046bc6b,74e92a16c86525621d57dd093bb0016f21a7d81f06450d7be7df8bcf97fb398e,success,,512.0,512.0,512.0,False,,model_loaded,16.09055903996341,0.5411940049962141,0.17879666003864259,0.7199906650348566,0.7199906650348566,468,1331,23458,16790572,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248044, 248046], ""unexpected_allowed"": []}",2.532465785043314,xgrammar,0.8620707159861922,3.3850874439813197,573,65,64,"[1, 12189, 1179, 488, 2908, 3512, 919, 314, 279, 2015, 60566, 3725, 5847, 11, 1092, 513, 678, 19292, 364, 1004, 9191, 57394, 279, 11182, 16089, 7285, 80426, 4439, 11, 34869, 93040, 13, 328, 39113, 728, 883, 279, 3725, 11, 44409, 1149, 561, 4614, 30489, 11, 5315, 11, 328, 760, 3725, 369, 303, 678, 5888, 11, 29753, 1149, 4542, 13, 733, 15210, 314, 279, 4299, 248046]","[1, 12189, 1179, 488, 2908, 3512, 919, 314, 279, 2015, 60566, 3725, 5847, 11, 1092, 513, 678, 19292, 364, 1004, 9191, 57394, 279, 11182, 16089, 7285, 80426, 4439, 11, 34869, 93040, 13, 328, 39113, 728, 883, 279, 3725, 11, 44409, 1149, 561, 4614, 30489, 11, 5315, 11, 328, 760, 3725, 369, 303, 678, 5888, 11, 29753, 1149, 4542, 13, 733, 15210, 314, 279, 4299]",248046,"[248046, 248044]",248046,1,True,True,[1],"""Since then you've become part of the team advising future leaders, what are your predictions for our generation navigating the challenges tomorrow?"" JFK asked, smiling warmly. ""Tell me about the future, Roosevelt."" The president laughed, saying, ""The future is in your hands, Barry."" favor. In honor of the moment",True,3852261376,8.810259438992944
005_coauthor_kth_last_k9_t1,5,5,kth_last,9,1,2,65,11,670,70697510,coauthor,5,0,coauthor:creative:b6936e96569b4b878e78370c516df55b,0,e839a50c9352b8f46d2117565d1b8591f4210ae45ea43f31dceb148374cfe444,b5f2c6083921851d471d6b36399d7fcff23e5207ccb4a7c1cb193393bc65c4df,success,,512.0,512.0,512.0,False,,model_loaded,15.816495613020379,0.5394186180201359,0.19120582495816052,0.7306244429782964,0.7306244429782964,564,1621,28904,24806725,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248044, 248046], ""unexpected_allowed"": []}",2.2682874529855326,xgrammar,0.8217879710136913,3.2792531159939244,300,65,64,"[69510, 11, 279, 6437, 557, 22316, 321, 12955, 11, 47973, 678, 6351, 310, 28314, 86950, 488, 421, 279, 52489, 557, 1132, 264, 46931, 314, 678, 48477, 2876, 11, 321, 19020, 1238, 11, 488, 7338, 64524, 303, 279, 1740, 430, 1208, 20359, 9734, 310, 3579, 1727, 854, 13, 318, 8839, 25, 5788, 279, 9640, 5954, 364, 52385, 11, 7594, 449, 13522, 8512, 3814, 21605, 29015, 248046]","[69510, 11, 279, 6437, 557, 22316, 321, 12955, 11, 47973, 678, 6351, 310, 28314, 86950, 488, 421, 279, 52489, 557, 1132, 264, 46931, 314, 678, 48477, 2876, 11, 321, 19020, 1238, 11, 488, 7338, 64524, 303, 279, 1740, 430, 1208, 20359, 9734, 310, 3579, 1727, 854, 13, 318, 8839, 25, 5788, 279, 9640, 5954, 364, 52385, 11, 7594, 449, 13522, 8512, 3814, 21605, 29015]",248046,"[248046, 248044]",248046,1,True,True,[1],"Fortunately, the pain was mild and temporary, prompting your mother to gently reassure you that the sting was only a symptom of your lifelong condition, and shortly after, you sat peacefully in the car as people safely prepared to handle next time. (Note: While the prompt allows for swelling, adding an immediate hospital visit contradicts",True,3821367808,8.356856726051774
006_coauthor_kth_last_k11_t1,6,6,kth_last,11,1,2,65,13,754,771436552,coauthor,6,0,coauthor:creative:dcb6bb7ac50740b49deae5bf9a0dc942,0,bd47d367b55f7a16cc2eea365298bcb93336cb6137f099360834ae1870284552,31d45910244aba5bde2b1352c502db2bc7fa3347108ff8e3a344a238ece8da9d,success,,512.0,512.0,512.0,False,,model_loaded,15.680016718048137,0.5068129209685139,0.2323816940188408,0.7391946149873547,0.7391946149873547,652,1887,34130,33525826,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248044, 248046], ""unexpected_allowed"": []}",2.496391571010463,xgrammar,0.806127539020963,3.309992503025569,213,65,64,"[29781, 314, 4162, 11, 279, 15780, 51856, 279, 35997, 310, 11137, 440, 1024, 11, 694, 430, 279, 13280, 16710, 45646, 8574, 1024, 22806, 310, 8418, 11, 279, 24924, 21200, 53507, 321, 279, 35997, 579, 7497, 22773, 1083, 264, 39888, 74968, 421, 33757, 279, 1546, 39144, 314, 279, 31508, 13, 3095, 279, 15780, 5326, 82248, 279, 35997, 71222, 8366, 279, 4751, 321, 16561, 413, 279, 248046]","[29781, 314, 4162, 11, 279, 15780, 51856, 279, 35997, 310, 11137, 440, 1024, 11, 694, 430, 279, 13280, 16710, 45646, 8574, 1024, 22806, 310, 8418, 11, 279, 24924, 21200, 53507, 321, 279, 35997, 579, 7497, 22773, 1083, 264, 39888, 74968, 421, 33757, 279, 1546, 39144, 314, 279, 31508, 13, 3095, 279, 15780, 5326, 82248, 279, 35997, 71222, 8366, 279, 4751, 321, 16561, 413, 279]",248046,"[248046, 248044]",248046,1,True,True,[1],"Instead of running, the Queen commanded the bee to fly with her, but as the tiny creature dove toward her eager to serve, the honeycomb shattered and the bee's voice transformed into a terrifying roar that shook the very foundations of the castle. When the Queen finally flips the bee sideways onto the ground and asks if the",True,3813206528,8.595534161024261
007_coauthor_kth_last_k12_t1,7,7,kth_last,12,1,2,65,14,793,1709702330,coauthor,7,0,coauthor:creative:86b1e2101c3141988dd27079e6963eb7,0,3244a13fe306aaada51e4efc7049df5a9c04a598ca8f2c8936abb971325e8707,3a354e591dbef2b1cfd4b9b6252982036667a9f12194b13a0fb4c326f0279f2c,success,,512.0,512.0,512.0,False,,model_loaded,15.60772517399164,0.5439818750019185,0.24771782103925943,0.791699696041178,0.791699696041178,693,2011,36569,38037247,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248044, 248046], ""unexpected_allowed"": []}",2.3551236069761217,xgrammar,0.8281760939862579,3.270203878986649,482,65,64,"[2033, 27087, 1179, 5964, 65372, 1142, 4613, 678, 2956, 1345, 488, 6052, 11834, 11, 12680, 279, 7807, 52635, 1083, 264, 15322, 551, 40940, 383, 9799, 488, 7923, 13, 1394, 809, 678, 1834, 539, 49754, 279, 4147, 23702, 310, 1384, 11, 9101, 1384, 440, 279, 17387, 694, 35594, 3487, 303, 2708, 36244, 13, 30497, 3482, 1990, 9791, 310, 9604, 1384, 440, 836, 12287, 310, 678, 248046]","[2033, 27087, 1179, 5964, 65372, 1142, 4613, 678, 2956, 1345, 488, 6052, 11834, 11, 12680, 279, 7807, 52635, 1083, 264, 15322, 551, 40940, 383, 9799, 488, 7923, 13, 1394, 809, 678, 1834, 539, 49754, 279, 4147, 23702, 310, 1384, 11, 9101, 1384, 440, 279, 17387, 694, 35594, 3487, 303, 2708, 36244, 13, 30497, 3482, 1990, 9791, 310, 9604, 1384, 440, 836, 12287, 310, 678]",248046,"[248046, 248044]",248046,1,True,True,[1],"Alfred then quickly slips back inside your room while you finish eating, turning the finished picnic into a lunch he insists on watching you eat. You end your day by handing the empty plates to him, leaving him with the delicious but forbidden food in clear triumph. helmet yet still manage to impress him with their importance to your",True,3843364352,8.524538911005948
008_coauthor_kth_last_k14_t1,8,8,kth_last,14,1,2,65,16,865,2001624439,coauthor,8,0,coauthor:creative:fe0fb4892ea749c7a67b12172793c3a4,0,d420960c0a1a637370ae2d9496fcabafd819d4596228da7f6563650f5770bf71,819618d9dee1da4766efce3d5bd48778684a7ab38684fc6cb1484f0ec474dca2,success,,512.0,512.0,512.0,False,,model_loaded,15.594192246964667,0.5244456079672091,0.31820365600287914,0.8426492639700882,0.8426492639700882,769,2241,41099,47157790,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248044, 248046], ""unexpected_allowed"": []}",2.439120467985049,xgrammar,0.8607531089801341,3.2611270929919556,103,65,64,"[38748, 1040, 25854, 52773, 14338, 264, 17975, 314, 87595, 852, 6568, 12987, 69794, 1518, 31113, 1362, 809, 780, 24578, 6715, 303, 16728, 13, 271, 332, 19067, 16974, 332, 198, 85671, 11, 11884, 780, 25438, 62121, 321, 272, 9318, 494, 348, 85671, 52773, 11961, 5964, 19577, 279, 2645, 314, 279, 2824, 14644, 5587, 13, 1216, 2512, 5028, 16082, 2286, 11, 852, 557, 9668, 780, 20853, 248046]","[38748, 1040, 25854, 52773, 14338, 264, 17975, 314, 87595, 852, 6568, 12987, 69794, 1518, 31113, 1362, 809, 780, 24578, 6715, 303, 16728, 13, 271, 332, 19067, 16974, 332, 198, 85671, 11, 11884, 780, 25438, 62121, 321, 272, 9318, 494, 348, 85671, 52773, 11961, 5964, 19577, 279, 2645, 314, 279, 2824, 14644, 5587, 13, 1216, 2512, 5028, 16082, 2286, 11, 852, 557, 9668, 780, 20853]",248046,"[248046, 248044]",248046,1,True,True,[1],"Movies like Batman Forever featured a squad of superheroes who saved Matt Damon before detention could end his promising career in Hollywood.

**Movie Scene**
Batman, wearing his iconic cape and cowl from *Batman Forever*, quickly gathered the rest of the Text wallet characters. He called upon Iron Man, who was holding his smartphone",True,3800478720,8.713417980005033
009_coauthor_kth_last_k16_t1,9,9,kth_last,16,1,2,65,18,929,928504667,coauthor,9,0,coauthor:creative:7b3266e380274b95b5a7b775dd937da6,0,c73812885adee80bb805ae9401217d3474a027bcb7bff89b529f757c027be1be,a4587dbd2018fa15315adcecb7f5156d9114626e7126c04c47be38d9ec5d4906,success,,512.0,512.0,512.0,False,,model_loaded,15.339562155015301,0.5369108730228618,0.37107539898715913,0.9079862720100209,0.9079862720100209,837,2447,45165,56157121,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248044, 248046], ""unexpected_allowed"": []}",2.3525178440031596,xgrammar,0.8302158350124955,3.262886424025055,262,65,64,"[2523, 12706, 421, 16894, 678, 1765, 2199, 3070, 914, 1325, 488, 310, 8415, 279, 2433, 2094, 424, 1379, 1208, 9939, 13, 1394, 9558, 678, 2279, 32298, 430, 488, 3609, 279, 9662, 80077, 279, 63298, 579, 35815, 13, 561, 16328, 2238, 15028, 678, 5944, 3883, 369, 5621, 279, 11914, 39306, 488, 513, 9149, 303, 6545, 1381, 13, 1394, 2842, 4162, 557, 678, 6224, 430, 279, 248046]","[2523, 12706, 421, 16894, 678, 1765, 2199, 3070, 914, 1325, 488, 310, 8415, 279, 2433, 2094, 424, 1379, 1208, 9939, 13, 1394, 9558, 678, 2279, 32298, 430, 488, 3609, 279, 9662, 80077, 279, 63298, 579, 35815, 13, 561, 16328, 2238, 15028, 678, 5944, 3883, 369, 5621, 279, 11914, 39306, 488, 513, 9149, 303, 6545, 1381, 13, 1394, 2842, 4162, 557, 678, 6224, 430, 279]",248046,"[248046, 248044]",248046,1,True,True,[1],You realize that ruling your own life doesn't require you to fear the things around it most people loved. You wear your power lightly as you watch the wind deflect the hive's worries. The ladybug thinks your audacity is worth the trouble unaware you are truly in charge now. You stop running was your wish as the,True,3819407360,8.696071331971325
